id_sequence,surge1_t0,surge1_t1,surge1_t2,surge1_t3,surge1_t4,surge1_t5,surge1_t6,surge1_t7,surge1_t8,surge1_t9,surge2_t0,surge2_t1,surge2_t2,surge2_t3,surge2_t4,surge2_t5,surge2_t6,surge2_t7,surge2_t8,surge2_t9
5600,-0.3159462883770504,-1.0108827885464604,-0.9252663388198065,-1.3721044377913,-1.0913652209766143,-1.5077832017388493,-1.179485100863787,-1.558127847012465,-0.44618737307097056,-0.5407465631910682,-0.2879933122969369,-0.9973079278843126,-0.9025734043140599,-1.3634128290628578,-1.0961175077907122,-1.4935307656299308,-1.1862083639288832,-1.5620087233363522,-0.44418237961812945,-0.5395834907134248
5601,-0.0021371824676711115,-0.21401240186021123,0.10856239287878702,0.39086562697516286,-0.23183733142813598,0.2657822273408534,0.2519207672040028,-0.16113897770705313,-0.6769135963974814,-0.7445123968344143,-0.0024191080963331946,-0.20807335804160335,0.10754158685463941,0.39471169540109724,-0.23395680655690845,0.2647585697882953,0.24902017458395861,-0.1596548360649991,-0.6681488153155541,-0.7445723164568782
5602,-0.36784523806531755,-0.4671618265888496,-0.3430708815360165,-0.16921987186520918,-0.17164400020948087,0.21087990620597027,-0.3842426160541893,-0.004065574890688407,-0.31374608620708855,-0.2612825662468044,-0.3692974197412493,-0.4700158350935179,-0.3390983612591114,-0.1738789986897701,-0.16596824851995964,0.21039086808141869,-0.3833459103347945,-0.005280557626544816,-0.31214991471765163,-0.26346151890161534
5603,0.02572378237456721,0.5947047843579665,0.20733064612501653,0.23752185869952777,0.027299853054801343,0.34793305911400924,0.19796236502897827,0.34880038025222343,0.11478175617426004,-0.1910083399276539,0.026786338515463165,0.5955210608096301,0.2068193066277084,0.23608343937042972,0.028814516066834245,0.34856817705135873,0.19862538124081472,0.3489684062627632,0.11359800661528216,-0.19096652434259723
5604,0.1944671512945703,0.4220167049728751,-0.22345193798437965,-0.3214865706174688,-0.6730261718073062,-0.5961943637815688,-0.28057794784875856,-0.25270099501345716,-0.46256534045194,-0.2428591721456035,0.1946882023664118,0.420937206106836,-0.22350200228947073,-0.3202780968484768,-0.6704748027882843,-0.5951163361220163,-0.2799716619979691,-0.25101220334776636,-0.46353683482453434,-0.24214285547843942
5605,0.09295803304725872,-0.26158525638968283,-0.3746556637429811,-0.5271375332869945,-0.26228685658962536,-0.00648354239377439,-0.04001954573756614,-0.21678328156461715,-0.4241578267971934,-0.32031094805222066,0.09479852669148056,-0.259960980438743,-0.3753048636778349,-0.5277995156646628,-0.2614671683951677,-0.006649992470967906,-0.039423817443079684,-0.21784422379576265,-0.4219995492698132,-0.3185715113895337
5606,-0.451668881239203,0.18035714841630154,0.3048732778136004,0.24637827322481895,0.27219817082237585,0.4199420444367716,-0.0016485318191941933,0.8314357004442179,1.2050728395377748,2.8168803986953286,-0.4534507704408819,0.17930328953718008,0.3060428633786545,0.24690872514763837,0.2741741289655977,0.4202676929746359,-0.000642176953896928,0.831457660060544,1.206136646796783,2.818869299786453
5607,0.934949177253742,0.6689671182357622,-0.0013974388759570855,-0.15441978411823712,1.6966897040979663,2.3738868063717318,1.892293724277386,2.208876682857375,1.2612118492361593,1.6881611564574572,0.9344183632247969,0.6672270933073704,-0.0006390756498970973,-0.15640861158404942,1.6983966856331698,2.37357644412851,1.8986803565959878,2.2097857854251775,1.2612978047770518,1.6861514602168588
5608,-1.250111653187817,-1.6066559132369702,-1.036182591083701,-1.0694756780150738,-1.3393106733314315,-1.270519856985884,-1.043936436776703,-1.1167093503748926,-0.5747172803524386,-0.9725913379762161,-1.2509183948044438,-1.6024441274582966,-1.0343047565891563,-1.0661802480785028,-1.3380894108731,-1.267638459874843,-1.0413490281908553,-1.1142780291603431,-0.5759279441914691,-0.9717219856424614
5609,0.08198197292067536,-1.0960078133696536,-0.1289106793300626,-0.6721546792040962,0.6250539937383556,0.18966784616725516,0.8569328851221575,0.5583831905979146,0.5260513124645959,0.0781001831209582,0.08234955297981614,-1.0954484651701268,-0.12907806507420985,-0.6702668648537812,0.6249997720809675,0.19031079721914387,0.8536922147779791,0.5545982406133955,0.5194105342285451,0.07061814304853671
